,price,number_of_reviews,number_of_answered_questions_num,average_review_rating_out_of_5,average_rating_bin
5428,11.82,1,2,5.0,Excellent
5429,12.25,2,2,5.0,Excellent
5430,11.71,1,2,5.0,Excellent
5431,14.81,1,2,4.0,Excellent
5432,14.22,12,2,4.8,Excellent
5433,4.59,1,2,5.0,Excellent
5434,0.0,1,2,5.0,Excellent
5435,1.9,26,1,4.7,Excellent
5436,0.0,5,1,4.0,Excellent
5437,14.99,1,1,5.0,Excellent
5438,0.0,5,1,5.0,Excellent
5439,3.49,1,1,5.0,Excellent
5440,24.99,42,1,4.1,Excellent
5441,13.49,3,1,4.3,Excellent
5442,0.0,9,1,4.6,Excellent
5443,20.0,6,2,5.0,Excellent
5444,114.99,2,2,4.5,Excellent
5445,0.0,4,2,4.8,Excellent
5446,76.99,1,2,4.0,Excellent
5447,3.99,3,2,4.0,Excellent
5448,29.62,1,2,5.0,Excellent
5449,19.99,5,2,4.4,Excellent
5450,29.22,1,2,5.0,Excellent
5451,42.99,1,2,5.0,Excellent
5452,6.49,3,1,5.0,Excellent
5453,24.99,4,1,4.3,Excellent
5454,19.99,46,1,4.5,Excellent
5455,6.99,2,1,5.0,Excellent
5456,0.0,1,1,5.0,Excellent
5457,349.99,5,1,4.2,Excellent
5458,0.0,4,1,4.8,Excellent
5459,19.99,1,1,5.0,Excellent
5460,27.99,1,1,5.0,Excellent
5461,15.99,1,1,5.0,Excellent
5462,45.4,1,1,5.0,Excellent
5463,49.9,1,1,5.0,Excellent
5464,0.0,15,1,4.7,Excellent
5465,6.99,2,1,5.0,Excellent
5466,69.99,3,1,5.0,Excellent
5467,8.95,2,1,5.0,Excellent
5468,13.94,4,1,4.5,Excellent
5469,0.0,2,1,5.0,Excellent
5470,19.99,38,1,4.4,Excellent
5471,0.0,4,1,4.0,Excellent
5472,45.04,1,1,5.0,Excellent
5473,17.0,1,1,4.0,Excellent
5474,0.0,4,1,5.0,Excellent
5475,11.04,60,1,4.5,Excellent
5476,6.99,1,1,5.0,Excellent
5477,0.0,7,1,4.4,Excellent
5478,69.99,1,1,4.0,Excellent
5479,33.99,2,1,5.0,Excellent
5480,18.99,7,1,4.9,Excellent
5481,50.53,1,1,5.0,Excellent
5482,0.0,6,1,4.7,Excellent
5483,0.0,1,1,5.0,Excellent
5484,49.99,2,1,5.0,Excellent
5485,17.99,1,1,5.0,Excellent
5486,1.2,4,1,5.0,Excellent
5487,39.99,26,1,4.1,Excellent
5488,170.0,1,1,5.0,Excellent
5489,19.88,2,1,5.0,Excellent
5490,23.99,2,1,4.5,Excellent
5491,4.5,139,1,4.6,Excellent
5492,39.0,1,1,5.0,Excellent
5493,5.4,1,1,5.0,Excellent
5494,74.99,3,1,4.0,Excellent
5495,0.0,3,1,4.3,Excellent
5496,12.4,19,1,4.3,Excellent
5497,25.99,2,1,5.0,Excellent
5498,39.99,7,1,4.4,Excellent
5499,46.99,2,1,5.0,Excellent
5500,36.5,1,1,5.0,Excellent
5501,33.99,1,1,5.0,Excellent
5502,24.99,3,1,5.0,Excellent
5503,54.99,1,1,5.0,Excellent
5504,24.99,2,1,5.0,Excellent
5505,12.0,1,1,5.0,Excellent
5506,11.44,1,1,4.0,Excellent
5507,0.0,3,1,4.3,Excellent
5508,25.0,1,1,5.0,Excellent
5509,44.99,1,1,5.0,Excellent
5510,0.0,1,1,5.0,Excellent
5511,80.46,1,1,5.0,Excellent
5512,18.17,2,1,5.0,Excellent
5513,24.28,2,1,5.0,Excellent
5514,0.0,6,1,4.3,Excellent
5515,0.0,2,1,5.0,Excellent
5516,0.0,4,1,4.3,Excellent
5517,99.99,1,1,5.0,Excellent
5518,0.0,1,1,5.0,Excellent
5519,349.99,2,1,4.5,Excellent
5520,24.99,53,7,4.5,Excellent
5521,5.49,22,1,4.0,Excellent
5522,26.99,2,1,5.0,Excellent
5523,0.0,22,1,4.7,Excellent
5524,29.99,4,1,4.8,Excellent
5525,35.0,1,1,5.0,Excellent
5526,27.99,4,1,4.5,Excellent
5527,3.19,6,1,4.8,Excellent
5528,0.0,8,1,4.6,Excellent
5529,14.99,4,1,5.0,Excellent
5530,39.99,3,1,4.0,Excellent
5531,18.07,1,1,5.0,Excellent
5532,0.0,1,1,5.0,Excellent
5533,36.75,1,1,4.0,Excellent
5534,11.99,20,3,4.6,Excellent
5535,69.99,1,3,5.0,Excellent
5536,49.99,1,3,5.0,Excellent
5537,409.96,2,3,5.0,Excellent
5538,0.0,7,3,3.6,Good
5539,14.03,6,3,4.0,Excellent
5540,0.0,2,3,5.0,Excellent
5541,24.99,8,2,4.8,Excellent
5542,291.45,8,2,4.1,Excellent
5543,49.99,2,1,5.0,Excellent
5544,19.99,4,1,4.5,Excellent
5545,7.37,11,1,4.5,Excellent
5546,0.0,2,1,4.0,Excellent
5547,0.0,1,1,5.0,Excellent
5548,5.4,1,1,5.0,Excellent
5549,19.94,7,1,4.4,Excellent
5550,49.99,3,1,5.0,Excellent
5551,19.0,1,0,5.0,Excellent
5552,5.34,3,0,4.7,Excellent
5553,14.99,6,1,4.5,Excellent
5554,46.56,1,1,5.0,Excellent
5555,2.64,1,1,5.0,Excellent
5556,10.99,5,1,5.0,Excellent
5557,13.99,10,1,4.0,Excellent
5558,46.95,75,12,4.8,Excellent
5559,0.0,3,1,5.0,Excellent
5560,0.0,9,1,4.8,Excellent
5561,3.54,4,1,4.8,Excellent
5562,19.99,2,1,5.0,Excellent
5563,0.0,2,1,4.5,Excellent
5564,22.95,6,1,4.3,Excellent
5565,44.99,1,1,5.0,Excellent
5566,52.12,1,1,5.0,Excellent
5567,24.0,1,1,5.0,Excellent
5568,1.79,1,1,5.0,Excellent
5569,3.45,2,1,5.0,Excellent
5570,4.44,20,1,4.6,Excellent
5571,2.99,2,1,5.0,Excellent
5572,59.95,2,1,5.0,Excellent
5573,5.73,2,1,5.0,Excellent
5574,13.95,4,1,5.0,Excellent
5575,0.0,4,1,4.8,Excellent
5576,12.99,5,1,5.0,Excellent
5577,29.99,4,1,4.3,Excellent
5578,9.99,5,1,4.2,Excellent
5579,17.94,1,1,5.0,Excellent
5580,15.49,1,1,5.0,Excellent
5581,18.5,57,1,4.4,Excellent
5582,26.34,1,2,5.0,Excellent
5583,4.53,1,2,5.0,Excellent
5584,33.33,1,2,4.0,Excellent
5585,7.29,20,1,4.1,Excellent
5586,2.73,1,1,5.0,Excellent
5587,1.79,1,1,5.0,Excellent
5588,9.79,2,1,5.0,Excellent
5589,3.95,1,1,5.0,Excellent
5590,12.95,1,1,4.0,Excellent
5591,12.99,2,1,4.5,Excellent
5592,6.99,2,1,4.5,Excellent
5593,0.0,1,1,4.0,Excellent
5594,24.99,3,3,4.7,Excellent
5595,18.96,1,1,5.0,Excellent
5596,0.0,1,1,5.0,Excellent
5597,3.77,4,1,4.8,Excellent
5598,2.49,1,1,5.0,Excellent
5599,0.0,1,1,4.0,Excellent
5600,1.72,1,1,5.0,Excellent
5601,39.95,2,1,5.0,Excellent
5602,9.99,1,1,4.0,Excellent
5603,0.0,3,1,5.0,Excellent
5604,22.05,4,1,4.0,Excellent
5605,3.95,1,1,5.0,Excellent
5606,3.99,73,3,4.3,Excellent
5607,9.19,1,3,5.0,Excellent
5608,0.0,11,1,4.9,Excellent
5609,17.98,14,1,4.8,Excellent
5610,0.0,2,1,5.0,Excellent
5611,12.33,2,1,5.0,Excellent
5612,0.0,1,1,5.0,Excellent
5613,19.99,2,1,5.0,Excellent
5614,0.0,1,1,5.0,Excellent
5615,7.99,1,3,5.0,Excellent
5616,0.0,6,2,4.0,Excellent
5617,18.9,1,2,4.0,Excellent
5618,15.95,1,2,5.0,Excellent
5619,0.0,5,1,4.2,Excellent
5620,1.79,5,2,5.0,Excellent
5621,0.0,2,2,5.0,Excellent
5622,4.99,1,2,5.0,Excellent
5623,1.0,2,2,5.0,Excellent
5624,3.25,1,1,5.0,Excellent
5625,0.0,8,1,4.6,Excellent
5626,89.95,1,1,4.0,Excellent
5627,1.89,1,1,4.0,Excellent
5628,9.49,5,1,4.8,Excellent
5629,0.0,1,1,4.0,Excellent
5630,54.95,2,1,5.0,Excellent
5631,5.79,1,1,5.0,Excellent
5632,7.99,1,1,4.0,Excellent
5633,1.89,3,1,4.7,Excellent
5634,10.95,2,1,5.0,Excellent
5635,0.0,1,1,5.0,Excellent
5636,0.0,1,1,5.0,Excellent
5637,4.26,1,1,5.0,Excellent
5638,15.7,2,1,5.0,Excellent
5639,9.83,2,1,5.0,Excellent
5640,16.99,1,1,5.0,Excellent
5641,8.25,1,1,5.0,Excellent
5642,0.0,1,1,5.0,Excellent
5643,12.0,1,1,5.0,Excellent
5644,15.11,1,1,5.0,Excellent
5645,1.97,1,1,5.0,Excellent
5646,3.7,1,1,5.0,Excellent
5647,5.99,1,1,5.0,Excellent
5648,7.29,1,1,5.0,Excellent
5649,74.49,2,1,5.0,Excellent
5650,11.98,1,1,5.0,Excellent
5651,37.05,1,1,5.0,Excellent
5652,0.38,2,1,4.5,Excellent
5653,3.5,1,1,5.0,Excellent
5654,12.9,1,1,5.0,Excellent
5655,39.99,5,1,4.8,Excellent
5656,2.49,2,1,5.0,Excellent
5657,0.0,1,1,5.0,Excellent
5658,43.99,1,1,4.0,Excellent
5659,24.95,3,1,4.3,Excellent
5660,0.0,7,2,4.3,Excellent
5661,0.0,2,2,5.0,Excellent
5662,15.75,2,2,5.0,Excellent
5663,629.95,1,2,5.0,Excellent
5664,0.0,1,2,5.0,Excellent
5665,0.0,1,2,5.0,Excellent
5666,27.1,1,2,5.0,Excellent
5667,11.99,1,2,5.0,Excellent
5668,6.99,1,2,4.0,Excellent
5669,1.99,1,2,5.0,Excellent
5670,41.99,61,4,4.7,Excellent
5671,4.54,23,1,4.7,Excellent
5672,0.0,4,1,5.0,Excellent
5673,95.0,4,3,5.0,Excellent
5674,4.2,2,3,4.0,Excellent
5675,0.0,9,3,4.2,Excellent
5676,18.49,1,3,5.0,Excellent
5677,14.95,7,1,4.3,Excellent
5678,0.0,1,1,5.0,Excellent
5679,4.21,1,1,5.0,Excellent
5680,7.45,6,1,5.0,Excellent
5681,1.5,1,2,5.0,Excellent
5682,19.97,33,2,4.2,Excellent
5683,0.0,5,2,5.0,Excellent
5684,25.9,2,2,5.0,Excellent
5685,7.82,2,1,5.0,Excellent
5686,14.75,1,1,5.0,Excellent
5687,93.21,1,1,5.0,Excellent
5688,4.87,3,1,5.0,Excellent
5689,7.9,1,1,5.0,Excellent
5690,6.83,1,1,5.0,Excellent
5691,4.95,2,1,4.0,Excellent
5692,7.01,3,1,5.0,Excellent
5693,6.36,1,1,4.0,Excellent
5694,1.71,3,1,4.0,Excellent
5695,7.95,1,1,5.0,Excellent
5696,5.7,13,1,4.6,Excellent
5697,0.0,2,1,4.5,Excellent
5698,5.0,3,1,4.0,Excellent
5699,13.46,2,1,5.0,Excellent
5700,0.0,7,1,4.6,Excellent
5701,18.69,1,1,5.0,Excellent
5702,4.73,10,1,4.9,Excellent
5703,11.0,1,1,5.0,Excellent
5704,21.21,1,1,5.0,Excellent
5705,11.95,2,1,5.0,Excellent
5706,11.85,1,1,5.0,Excellent
5707,2.35,26,1,4.4,Excellent
5708,24.9,2,1,5.0,Excellent
5709,5.5,1,1,5.0,Excellent
5710,109.84,1,1,5.0,Excellent
5711,54.0,1,1,4.0,Excellent
5712,3.19,4,1,5.0,Excellent
5713,8.23,2,1,5.0,Excellent
5714,5.2,1,1,5.0,Excellent
5715,3.83,3,1,5.0,Excellent
5716,0.0,1,1,4.0,Excellent
5717,7.27,1,1,5.0,Excellent
5718,20.67,3,1,5.0,Excellent
5719,1.85,1,1,5.0,Excellent
5720,8.6,1,1,4.0,Excellent
5721,74.99,2,1,4.5,Excellent
5722,0.0,5,1,4.2,Excellent
5723,27.49,4,1,4.8,Excellent
5724,7.67,1,1,5.0,Excellent
5725,13.99,1,1,5.0,Excellent
5726,0.0,1,1,5.0,Excellent
5727,16.99,53,5,4.2,Excellent
5728,0.0,1,5,5.0,Excellent
5729,89.37,1,5,5.0,Excellent
5730,29.99,7,5,4.6,Excellent
5731,0.0,1,5,5.0,Excellent
5732,5.0,1,5,5.0,Excellent
5733,21.95,2,1,5.0,Excellent
5734,0.0,1,1,5.0,Excellent
5735,0.0,1,1,5.0,Excellent
5736,30.9,1,1,5.0,Excellent
5737,109.95,1,1,5.0,Excellent
5738,124.99,1,1,5.0,Excellent
5739,95.8,1,1,5.0,Excellent
5740,69.99,4,1,4.3,Excellent
5741,20.73,9,1,5.0,Excellent
5742,13.0,1,1,4.0,Excellent
5743,59.99,1,1,5.0,Excellent
5744,16.5,1,1,4.0,Excellent
5745,19.95,2,1,5.0,Excellent
5746,11.44,2,1,5.0,Excellent
5747,72.15,1,1,5.0,Excellent
5748,65.9,1,1,5.0,Excellent
5749,0.0,6,1,4.3,Excellent
5750,32.81,2,1,5.0,Excellent
5751,17.36,1,1,5.0,Excellent
5752,139.99,1,1,5.0,Excellent
5753,29.3,1,1,4.0,Excellent
5754,22.34,1,1,5.0,Excellent
5755,1.5,1,1,5.0,Excellent
5756,49.49,1,1,5.0,Excellent
5757,23.45,1,1,5.0,Excellent
5758,10.99,4,1,4.5,Excellent
5759,171.07,11,5,4.3,Excellent
5760,26.05,1,5,5.0,Excellent
5761,0.0,1,5,5.0,Excellent
5762,121.05,1,5,5.0,Excellent
5763,58.64,2,5,4.0,Excellent
5764,20.61,5,5,4.4,Excellent
5765,0.0,37,1,4.3,Excellent
5766,0.0,6,1,4.3,Excellent
5767,0.0,1,1,5.0,Excellent
5768,0.0,2,1,5.0,Excellent
5769,150.99,2,1,5.0,Excellent
5770,43.91,14,1,4.9,Excellent
5771,140.0,1,1,5.0,Excellent
5772,19.95,1,1,5.0,Excellent
5773,146.1,1,1,5.0,Excellent
5774,7.25,2,1,5.0,Excellent
5775,3.2,6,1,4.0,Excellent
5776,23.28,1,1,5.0,Excellent
5777,56.6,1,1,5.0,Excellent
5778,26.05,1,1,5.0,Excellent
5779,114.98,1,1,5.0,Excellent
5780,0.0,3,1,4.7,Excellent
5781,127.99,2,1,5.0,Excellent
5782,0.0,3,1,5.0,Excellent
5783,94.46,7,2,4.4,Excellent
5784,11.0,1,2,5.0,Excellent
5785,35.98,2,2,4.5,Excellent
5786,12.5,1,2,5.0,Excellent
5787,0.0,1,2,4.0,Excellent
5788,4.99,3,1,5.0,Excellent
5789,0.0,1,8,5.0,Excellent
5790,48.3,1,1,5.0,Excellent
5791,152.65,2,1,5.0,Excellent
5792,19.95,1,1,5.0,Excellent
5793,23.0,9,1,4.7,Excellent
5794,16.9,3,1,4.3,Excellent
5795,3.8,7,1,4.4,Excellent
5796,13.47,1,1,5.0,Excellent
5797,11.85,1,1,5.0,Excellent
5798,95.99,1,1,5.0,Excellent
5799,9.79,1,1,5.0,Excellent
5800,77.97,1,1,5.0,Excellent
5801,17.86,6,1,4.5,Excellent
5802,37.99,14,1,4.4,Excellent
5803,43.51,1,1,5.0,Excellent
5804,29.99,3,0,4.0,Excellent
5805,0.0,1,0,5.0,Excellent
5806,0.0,15,0,4.1,Excellent
5807,29.99,2,0,4.0,Excellent
5808,29.99,1,0,5.0,Excellent
5809,184.99,1,0,5.0,Excellent
5810,9.99,1,0,4.0,Excellent
5811,34.99,1,0,5.0,Excellent
5812,0.0,1,0,5.0,Excellent
5813,57.95,1,0,5.0,Excellent
5814,15.38,1,0,5.0,Excellent
5815,42.3,1,0,5.0,Excellent
5816,34.99,3,0,5.0,Excellent
5817,3.99,3,0,4.7,Excellent
5818,19.95,5,0,4.2,Excellent
5819,0.0,1,0,5.0,Excellent
5820,5.5,1,0,5.0,Excellent
5821,21.99,49,3,4.2,Excellent
5822,20.19,2,3,4.5,Excellent
5823,32.03,1,3,5.0,Excellent
5824,4.15,1,3,5.0,Excellent
5825,23.95,4,3,4.5,Excellent
5826,0.0,1,3,5.0,Excellent
5827,49.99,1,3,5.0,Excellent
5828,0.0,1,3,5.0,Excellent
5829,39.95,1,3,4.0,Excellent
5830,18.11,5,3,4.6,Excellent
5831,15.99,1,3,5.0,Excellent
5832,15.2,2,3,4.5,Excellent
5833,7.25,2,3,5.0,Excellent
5834,14.21,1,3,4.0,Excellent
5835,4.15,1,3,5.0,Excellent
5836,14.45,1,3,5.0,Excellent
5837,48.69,1,3,5.0,Excellent
5838,2.99,1,3,4.0,Excellent
5839,7.24,1,3,4.0,Excellent
5840,10.99,1,3,5.0,Excellent
5841,14.47,1,3,5.0,Excellent
5842,12.35,1,3,5.0,Excellent
5843,39.95,1,3,4.0,Excellent
5844,9.49,1,3,5.0,Excellent
5845,15.0,2,1,4.5,Excellent
5846,24.87,1,1,5.0,Excellent
5847,8.58,11,1,4.7,Excellent
5848,41.9,1,1,5.0,Excellent
5849,18.99,4,1,4.3,Excellent
5850,28.63,1,1,5.0,Excellent
5851,51.99,1,1,5.0,Excellent
5852,38.98,1,1,5.0,Excellent
5853,5.45,1,1,4.0,Excellent
5854,12.04,2,1,5.0,Excellent
5855,36.79,1,1,5.0,Excellent
5856,6.99,1,1,5.0,Excellent
5857,6.99,1,1,5.0,Excellent
5858,19.99,1,1,5.0,Excellent
5859,17.99,1,1,5.0,Excellent
5860,6.75,1,1,5.0,Excellent
5861,6.42,1,1,5.0,Excellent
5862,92.37,1,1,5.0,Excellent
5863,6.99,2,1,5.0,Excellent
5864,0.0,2,1,4.0,Excellent
5865,19.45,1,1,4.0,Excellent
5866,0.0,1,1,5.0,Excellent
5867,10.99,1,1,5.0,Excellent
5868,119.99,1,1,5.0,Excellent
5869,15.81,2,1,5.0,Excellent
5870,114.95,1,1,5.0,Excellent
5871,16.0,1,1,5.0,Excellent
5872,6.75,1,1,5.0,Excellent
5873,0.0,1,1,5.0,Excellent
5874,0.0,2,1,5.0,Excellent
5875,7.24,4,1,4.5,Excellent
5876,11.99,8,1,4.9,Excellent
5877,11.85,1,1,5.0,Excellent
5878,16.99,1,1,5.0,Excellent
5879,0.0,1,1,5.0,Excellent
5880,23.1,1,2,4.0,Excellent
5881,7.15,2,2,5.0,Excellent
5882,15.45,2,2,5.0,Excellent
5883,9.2,3,2,5.0,Excellent
5884,74.55,1,2,4.0,Excellent
5885,6.95,2,2,5.0,Excellent
5886,91.57,1,2,5.0,Excellent
5887,7.18,6,2,4.5,Excellent
5888,11.99,1,2,4.0,Excellent
5889,15.27,3,2,4.3,Excellent
5890,7.2,1,2,5.0,Excellent
5891,9.99,1,2,5.0,Excellent
5892,7.99,3,2,5.0,Excellent
5893,20.99,1,2,5.0,Excellent
5894,568.12,1,2,5.0,Excellent
5895,9.49,1,2,5.0,Excellent
5896,20.45,2,2,5.0,Excellent
5897,16.99,1,2,5.0,Excellent
5898,215.0,1,2,5.0,Excellent
5899,7.95,1,2,5.0,Excellent
5900,0.0,11,1,4.0,Excellent
5901,10.95,1,1,5.0,Excellent
5902,8.44,1,1,5.0,Excellent
5903,0.0,3,1,4.3,Excellent
5904,21.6,14,1,4.8,Excellent
5905,12.99,6,1,4.5,Excellent
5906,4.25,2,1,4.5,Excellent
5907,8.75,1,1,5.0,Excellent
5908,60.32,1,1,5.0,Excellent
5909,11.99,1,1,5.0,Excellent
5910,3.49,1,1,4.0,Excellent
5911,289.99,1,1,5.0,Excellent
5912,11.96,1,1,4.0,Excellent
5913,131.14,1,1,5.0,Excellent
5914,11.5,1,1,5.0,Excellent
5915,11.99,1,1,5.0,Excellent
5916,0.0,2,1,5.0,Excellent
5917,22.68,1,1,5.0,Excellent
5918,22.65,3,1,4.7,Excellent
5919,7.89,1,1,5.0,Excellent
5920,8.99,3,1,4.7,Excellent
5921,19.99,1,1,4.0,Excellent
5922,0.0,2,1,5.0,Excellent
5923,0.0,1,1,5.0,Excellent
5924,9.95,2,1,5.0,Excellent
5925,93.77,1,1,4.0,Excellent
5926,10.75,1,1,5.0,Excellent
5927,6.17,2,1,4.5,Excellent
5928,18.95,1,1,4.0,Excellent
5929,15.99,4,1,5.0,Excellent
5930,7.69,7,1,4.0,Excellent
5931,7.44,9,1,4.7,Excellent
5932,34.99,1,1,4.0,Excellent
5933,15.95,2,1,4.5,Excellent
5934,0.0,1,1,5.0,Excellent
5935,3.99,2,1,4.5,Excellent
5936,132.95,1,1,5.0,Excellent
5937,61.08,1,1,5.0,Excellent
5938,13.94,1,1,5.0,Excellent
5939,47.89,1,1,4.0,Excellent
5940,35.0,1,1,4.0,Excellent
5941,19.34,1,1,5.0,Excellent
5942,14.02,5,1,5.0,Excellent
5943,5.99,1,1,5.0,Excellent
5944,20.45,1,1,5.0,Excellent
5945,11.95,1,1,5.0,Excellent
5946,35.08,1,1,4.0,Excellent
5947,152.83,1,1,4.0,Excellent
5948,14.99,2,1,5.0,Excellent
5949,0.0,4,1,5.0,Excellent
5950,4.95,1,1,5.0,Excellent
5951,6.99,2,1,5.0,Excellent
5952,11.02,8,1,4.6,Excellent
5953,15.74,1,1,5.0,Excellent
5954,3.66,1,1,5.0,Excellent
5955,0.0,5,1,4.2,Excellent
5956,14.65,1,1,5.0,Excellent
5957,30.24,1,1,5.0,Excellent
5958,73.64,1,1,5.0,Excellent
5959,9.95,1,1,5.0,Excellent
5960,34.59,2,1,4.5,Excellent
5961,0.0,2,1,5.0,Excellent
5962,0.0,1,1,5.0,Excellent
5963,7.95,1,1,5.0,Excellent
5964,0.0,1,1,5.0,Excellent
5965,12.99,1,1,5.0,Excellent
5966,14.9,3,1,5.0,Excellent
5967,5.99,1,1,5.0,Excellent
5968,6.99,1,1,5.0,Excellent
5969,9.99,1,1,5.0,Excellent
5970,16.43,1,1,4.0,Excellent
5971,8.08,1,1,5.0,Excellent
5972,0.0,2,1,5.0,Excellent
5973,9.99,1,1,5.0,Excellent
5974,89.99,3,1,4.7,Excellent
5975,13.0,2,1,5.0,Excellent
5976,39.99,1,1,5.0,Excellent
5977,4.09,2,1,4.0,Excellent
5978,72.0,1,1,5.0,Excellent
5979,24.95,1,1,5.0,Excellent
5980,6.99,1,1,5.0,Excellent
5981,7.99,2,1,5.0,Excellent
5982,114.99,1,1,5.0,Excellent
5983,64.99,1,1,5.0,Excellent
5984,6.99,49,1,4.8,Excellent
5985,0.0,1,1,4.0,Excellent
5986,0.0,3,1,5.0,Excellent
5987,14.99,1,1,5.0,Excellent
5988,14.0,1,1,5.0,Excellent
5989,6.75,3,1,4.0,Excellent
5990,14.88,1,1,5.0,Excellent
5991,9.99,2,1,4.0,Excellent
5992,6.95,2,1,5.0,Excellent
5993,11.25,1,1,5.0,Excellent
5994,11.41,6,0,5.0,Excellent
5995,8.99,2,0,5.0,Excellent
5996,5.22,6,0,4.7,Excellent
5997,5.99,19,0,4.4,Excellent
5998,9.06,1,0,4.0,Excellent
5999,63.94,1,0,5.0,Excellent
6000,0.0,1,0,5.0,Excellent
6001,11.99,13,0,4.1,Excellent
6002,35.67,4,0,5.0,Excellent
6003,4.49,2,0,5.0,Excellent
6004,0.0,5,0,4.8,Excellent
6005,13.49,1,0,5.0,Excellent
6006,24.5,1,0,5.0,Excellent
6007,11.99,5,0,5.0,Excellent
6008,7.99,9,0,4.4,Excellent
6009,21.99,36,0,4.6,Excellent
6010,0.0,2,0,4.5,Excellent
6011,24.0,3,0,5.0,Excellent
6012,12.99,2,0,5.0,Excellent
6013,0.0,1,0,5.0,Excellent
6014,8.83,3,0,5.0,Excellent
6015,22.88,22,0,4.7,Excellent
6016,5.95,2,0,4.0,Excellent
6017,11.49,1,0,5.0,Excellent
6018,11.99,18,0,4.9,Excellent
6019,16.15,2,0,5.0,Excellent
6020,14.53,230,5,4.8,Excellent
6021,9.99,12,5,4.8,Excellent
6022,6.99,7,5,4.3,Excellent
6023,9.99,1,5,5.0,Excellent
6024,16.99,1,5,5.0,Excellent
6025,4.49,6,5,4.5,Excellent
6026,7.0,1,5,5.0,Excellent
6027,45.53,3,5,5.0,Excellent
6028,34.99,1,5,5.0,Excellent
6029,2.89,1,5,5.0,Excellent
6030,8.78,2,5,4.0,Excellent
6031,9.75,5,5,4.8,Excellent
6032,29.99,3,5,4.7,Excellent
6033,10.74,15,5,4.4,Excellent
6034,18.08,5,5,4.4,Excellent
6035,14.99,7,5,4.4,Excellent
6036,20.89,8,5,4.1,Excellent
6037,15.99,6,5,4.8,Excellent
6038,2.79,1,5,5.0,Excellent
6039,0.0,1,5,5.0,Excellent
6040,3.49,1,5,5.0,Excellent
6041,17.0,4,5,4.0,Excellent
6042,7.99,5,5,4.0,Excellent
6043,22.99,4,5,4.5,Excellent
6044,5.96,1,5,4.0,Excellent
6045,8.13,4,1,4.5,Excellent
6046,3.17,1,1,5.0,Excellent
6047,7.21,1,1,5.0,Excellent
6048,8.5,1,1,5.0,Excellent
6049,11.99,2,1,5.0,Excellent
6050,15.0,26,1,4.7,Excellent
6051,5.74,1,1,5.0,Excellent
6052,4.95,10,1,4.2,Excellent
6053,9.0,21,1,4.8,Excellent
6054,24.98,4,1,4.5,Excellent
6055,18.42,3,1,4.0,Excellent
6056,7.9,1,1,5.0,Excellent
6057,0.0,3,1,4.3,Excellent
6058,9.99,1,1,5.0,Excellent
6059,29.99,1,1,5.0,Excellent
6060,18.91,1,1,5.0,Excellent
6061,9.95,1,1,5.0,Excellent
6062,13.61,20,1,4.8,Excellent
6063,29.0,35,1,4.7,Excellent
6064,10.33,12,1,4.4,Excellent
6065,0.0,29,1,4.7,Excellent
6066,40.0,93,1,4.7,Excellent
6067,26.99,3,1,5.0,Excellent
6068,29.98,5,1,4.8,Excellent
6069,10.99,2,1,4.0,Excellent
6070,12.99,22,1,4.5,Excellent
6071,14.39,3,1,5.0,Excellent
6072,8.24,1,1,5.0,Excellent
6073,16.95,16,1,4.6,Excellent
6074,3.62,3,1,4.7,Excellent
6075,37.69,44,1,4.8,Excellent
6076,18.99,15,1,4.4,Excellent
6077,5.99,4,1,4.5,Excellent
6078,27.47,1,1,5.0,Excellent
6079,12.27,1,1,4.0,Excellent
6080,11.97,2,1,4.5,Excellent
6081,10.99,3,1,4.3,Excellent
6082,7.32,1,1,5.0,Excellent
6083,49.49,2,1,5.0,Excellent
6084,5.33,1,1,5.0,Excellent
6085,22.43,1,1,5.0,Excellent
6086,8.2,2,1,4.5,Excellent
6087,0.0,1,1,4.0,Excellent
6088,15.0,1,1,5.0,Excellent
6089,5.99,1,1,5.0,Excellent
6090,592.95,1,1,5.0,Excellent
6091,75.5,5,1,4.2,Excellent
6092,20.26,3,1,4.7,Excellent
6093,0.0,8,1,4.0,Excellent
6094,10.91,2,1,4.5,Excellent
6095,0.0,8,1,4.4,Excellent
6096,4.49,1,1,5.0,Excellent
6097,4.8,2,1,5.0,Excellent
6098,9.99,37,1,4.4,Excellent
6099,8.87,1,1,4.0,Excellent
6100,11.85,11,1,4.5,Excellent
6101,13.99,1,1,5.0,Excellent
6102,10.49,1,1,4.0,Excellent
6103,46.64,1,1,5.0,Excellent
6104,6.73,2,1,5.0,Excellent
6105,5.04,7,1,4.0,Excellent
6106,8.57,6,1,4.7,Excellent
6107,22.08,22,1,4.7,Excellent
6108,8.95,2,1,4.0,Excellent
6109,0.0,1,1,4.0,Excellent
6110,0.0,16,1,4.4,Excellent
6111,27.99,13,1,4.5,Excellent
6112,39.9,1,1,5.0,Excellent
6113,9.99,16,1,4.6,Excellent
6114,14.99,4,1,4.8,Excellent
6115,14.52,60,1,4.8,Excellent
6116,0.0,18,1,4.5,Excellent
6117,15.26,10,1,4.9,Excellent
6118,4.99,1,1,5.0,Excellent
6119,17.13,2,1,4.0,Excellent
6120,0.0,1,1,4.0,Excellent
6121,24.29,10,1,4.2,Excellent
6122,15.94,1,1,5.0,Excellent
6123,21.4,181,1,4.6,Excellent
6124,9.49,6,1,4.7,Excellent
